,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,deepest_snowfall,total_snowfall,avg_wind_speed,avg_vapor_pressure,avg_local_pressure,avg_humidity,avg_sea_pressure
58,2016-02-28,5.7,14.3,-0.7,0.0,3.4,,,1.5,7.3,1005.6,81.0,1023.9
59,2016-02-29,3.9,8.9,-1.6,3.5,2.6,7.0,7.0,5.1,6.3,998.1,78.0,1016.4
60,2016-03-01,0.7,5.8,-2.5,0.0,4.0,7.0,,2.4,5.2,1005.8,82.0,1024.4
61,2016-03-02,3.8,12.4,-1.9,0.0,9.2,,,1.7,5.4,1007.1,72.0,1025.6
62,2016-03-03,6.2,17.4,-2.9,,8.6,,,1.3,6.5,1008.1,73.0,1026.4
63,2016-03-04,7.8,15.2,0.7,0.0,1.8,,,1.0,8.0,1011.2,78.0,1029.4
64,2016-03-05,12.6,21.4,5.9,,8.4,,,2.4,11.2,1009.7,79.0,1027.6
65,2016-03-06,14.6,18.5,10.4,1.5,0.0,,,3.1,13.1,1003.8,79.0,1021.4
66,2016-03-07,15.8,23.3,11.1,0.0,8.0,,,1.6,14.0,998.9,81.0,1016.3
67,2016-03-08,12.0,19.6,8.4,0.0,0.8,,,2.0,11.0,999.5,80.0,1017.2
68,2016-03-09,6.4,10.4,5.2,31.0,0.2,,,1.8,8.4,998.3,88.0,1016.4
69,2016-03-10,6.1,10.6,3.3,1.0,3.0,,,1.7,6.2,1001.1,67.0,1019.3
70,2016-03-11,4.3,8.1,0.3,0.0,3.1,,,1.8,5.9,1002.2,72.0,1020.6
71,2016-03-12,3.9,11.2,-2.1,,8.9,,,1.9,5.4,1005.3,71.0,1023.7
72,2016-03-13,5.0,11.8,-0.9,2.5,3.7,,,1.2,6.6,1005.0,79.0,1023.4
73,2016-03-14,5.7,9.3,3.3,5.5,0.9,,,2.2,7.7,998.6,85.0,1016.8
74,2016-03-15,6.6,13.1,0.5,0.0,10.1,,,2.5,5.4,1003.3,58.0,1021.5
75,2016-03-16,5.6,14.3,-1.4,,2.9,,,1.6,6.0,1005.3,69.0,1023.6
76,2016-03-17,9.6,20.7,-0.6,,10.9,,,1.3,7.0,1004.7,65.0,1022.7
77,2016-03-18,10.2,15.3,4.5,17.5,0.5,,,1.7,11.2,999.0,88.0,1016.8
78,2016-03-19,13.4,19.6,8.6,11.0,4.2,,,3.6,11.9,992.7,78.0,1010.2
79,2016-03-20,9.5,14.6,6.6,0.0,10.1,,,4.6,6.2,1000.0,53.0,1018.0
80,2016-03-21,8.0,14.9,1.5,0.0,10.5,,,2.8,5.4,1003.4,53.0,1021.5
81,2016-03-22,7.7,18.8,-1.7,,11.6,,,1.8,6.0,1000.3,62.0,1018.4
82,2016-03-23,8.8,19.2,1.9,0.0,6.3,,,1.7,7.6,998.0,70.0,1016.0
83,2016-03-24,6.9,10.7,4.4,0.0,4.8,,,2.8,5.2,1002.1,53.0,1020.2
84,2016-03-25,5.9,12.2,0.9,0.0,6.7,,,3.1,4.9,1004.8,55.0,1023.1
85,2016-03-26,5.5,13.6,-1.5,,10.9,,,1.5,5.5,1003.3,65.0,1021.6
86,2016-03-27,6.8,15.2,0.0,0.0,5.4,,,1.8,6.4,1000.9,68.0,1019.0
87,2016-03-28,8.4,17.8,1.8,0.0,9.6,,,1.9,6.4,1002.9,64.0,1020.9
88,2016-03-29,9.0,18.6,0.0,,7.1,,,1.7,7.3,1005.6,67.0,1023.7
89,2016-03-30,10.9,19.3,3.7,0.0,5.5,,,1.4,10.2,1002.9,79.0,1020.8
90,2016-03-31,12.4,20.5,6.4,0.0,3.7,,,1.3,10.5,1000.8,77.0,1018.5
91,2016-04-01,13.1,16.5,10.9,7.5,0.0,,,1.0,14.4,997.5,95.0,1015.1
92,2016-04-02,14.9,22.2,9.2,,3.2,,,2.4,12.9,1003.2,79.0,1020.8
93,2016-04-03,15.0,18.7,12.0,12.0,0.0,,,2.2,14.8,1001.8,87.0,1019.3
94,2016-04-04,13.8,18.3,9.9,5.0,0.9,,,2.2,13.1,992.6,83.0,1010.0
95,2016-04-05,12.1,18.4,6.0,,6.8,,,1.6,9.5,997.3,71.0,1015.0
96,2016-04-06,12.8,22.6,3.7,1.0,8.5,,,1.6,8.5,1001.4,64.0,1019.1
97,2016-04-07,13.9,19.3,10.5,56.0,0.0,,,2.7,15.5,990.6,97.0,1008.1
98,2016-04-08,13.8,21.8,7.8,,6.4,,,1.6,10.4,996.2,71.0,1013.8
99,2016-04-09,14.5,25.0,6.6,,8.0,,,1.7,10.0,997.5,66.0,1015.0
100,2016-04-10,13.3,21.1,7.4,,1.2,,,1.2,10.9,994.6,74.0,1012.1
101,2016-04-11,8.9,13.1,3.5,0.0,7.4,,,2.5,6.6,1001.4,58.0,1019.4
102,2016-04-12,8.7,18.0,-0.1,,9.8,,,1.9,5.8,1003.2,58.0,1021.3
103,2016-04-13,14.0,22.9,6.4,19.0,5.3,,,1.9,12.6,994.3,79.0,1011.8
