,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,deepest_snowfall,total_snowfall,avg_wind_speed,avg_vapor_pressure,avg_local_pressure,avg_humidity,avg_sea_pressure
501,2017-05-16,5.7,7.4,4.8,5.0,0.0,,,3.9,8.9,1006.7,98.0,1010.0
502,2017-05-17,8.3,16.1,4.5,,7.4,,,2.9,9.6,1005.0,89.0,1008.3
503,2017-05-18,13.6,21.9,4.7,,14.2,,,4.2,10.0,1006.2,66.0,1009.4
504,2017-05-19,13.6,22.1,7.4,,13.7,,,4.8,9.7,1006.3,64.0,1009.6
505,2017-05-20,13.5,21.3,7.2,,12.9,,,4.7,9.5,1007.3,63.0,1010.5
506,2017-05-21,8.1,13.1,5.6,0.0,9.7,,,3.6,9.3,1011.5,86.0,1014.8
507,2017-05-22,9.2,11.9,6.7,0.0,0.0,,,2.7,10.0,1012.6,86.0,1015.9
508,2017-05-23,7.8,11.3,6.6,0.0,0.0,,,3.6,10.1,1011.1,95.0,1014.4
509,2017-05-24,9.6,13.7,6.9,0.5,0.0,,,3.0,11.7,1006.1,98.0,1009.4
510,2017-05-25,8.1,9.6,6.6,15.0,0.0,,,3.1,10.8,1008.4,100.0,1011.7
511,2017-05-26,7.0,8.6,5.6,0.0,0.0,,,4.6,9.9,1007.7,98.0,1011.0
512,2017-05-27,6.2,8.1,4.9,16.5,0.0,,,4.3,9.3,1008.1,99.0,1011.4
513,2017-05-28,8.8,15.3,5.0,3.5,6.1,,,3.8,10.7,1004.0,94.0,1007.3
514,2017-05-29,12.0,19.5,7.4,0.5,9.4,,,3.4,11.3,1002.0,82.0,1005.2
515,2017-05-30,12.0,19.6,7.4,,10.9,,,2.2,11.6,1002.1,84.0,1005.4
516,2017-05-31,12.9,20.9,7.8,,12.2,,,2.9,12.3,1001.0,83.0,1004.3
