,calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,deepest_snowfall,total_snowfall,avg_wind_speed,avg_vapor_pressure,avg_local_pressure,avg_humidity,avg_sea_pressure
493,2017-05-08,7.0,9.3,3.7,3.5,0.3,,,5.8,8.4,999.6,84.0,1002.7
494,2017-05-09,10.3,13.2,4.8,,13.0,,,5.6,8.5,1011.6,69.0,1014.7
495,2017-05-10,14.1,22.0,6.2,0.0,7.7,,,6.3,8.9,1008.3,57.0,1011.4
496,2017-05-11,11.9,15.5,10.6,0.5,0.0,,,2.7,12.9,1001.8,93.0,1004.8
497,2017-05-12,11.9,15.9,9.7,,12.8,,,2.6,11.9,1011.2,86.0,1014.2
498,2017-05-13,12.8,19.4,8.4,,8.7,,,5.2,10.5,1013.7,71.0,1016.7
499,2017-05-14,9.8,17.5,6.2,4.5,4.2,,,4.9,9.1,1012.0,76.0,1015.1
500,2017-05-15,9.4,11.7,7.3,3.5,0.5,,,7.1,9.6,1009.3,81.0,1012.4
501,2017-05-16,10.3,13.8,7.6,3.5,2.5,,,4.3,11.3,1004.4,90.0,1007.5
502,2017-05-17,11.2,13.6,9.4,,9.6,,,3.0,11.5,1006.2,87.0,1009.3
503,2017-05-18,13.3,17.9,8.9,,12.7,,,4.9,11.3,1008.4,75.0,1011.4
504,2017-05-19,14.9,20.4,8.3,,13.9,,,4.2,10.5,1007.5,63.0,1010.5
505,2017-05-20,14.3,17.8,10.6,,11.3,,,3.6,11.7,1008.8,73.0,1011.8
506,2017-05-21,12.4,17.4,8.5,0.0,2.1,,,2.4,13.4,1011.3,93.0,1014.3
507,2017-05-22,12.4,15.1,10.7,0.5,1.8,,,2.0,13.1,1012.4,91.0,1015.4
508,2017-05-23,14.0,19.5,10.7,2.0,0.0,,,5.6,12.9,1006.4,82.0,1009.5
509,2017-05-24,11.4,14.0,9.4,2.0,1.6,,,2.4,12.4,1006.2,92.0,1009.3
510,2017-05-25,11.8,15.3,8.5,0.5,10.0,,,3.1,12.5,1007.5,91.0,1010.6
511,2017-05-26,14.9,20.8,9.8,,14.0,,,3.7,13.3,1005.0,79.0,1008.1
512,2017-05-27,14.3,18.3,12.6,16.0,0.1,,,2.5,14.5,1005.1,89.0,1008.1
513,2017-05-28,13.1,16.8,11.2,2.0,3.6,,,4.3,13.5,1004.0,90.0,1007.0
514,2017-05-29,14.6,19.4,10.4,0.0,10.5,,,4.6,13.9,1003.2,85.0,1006.2
515,2017-05-30,15.2,19.7,12.1,,11.3,,,2.9,14.3,1002.6,83.0,1005.6
516,2017-05-31,14.0,17.6,11.3,0.0,3.7,,,2.3,14.4,1001.8,90.0,1004.8
